survey_year,duration,event,female,age,age_group,education,race_eth,married,industry,great_recession,weight
2010,1,0,0,41,40-49,Less than HS,Hispanic,1,Construction,1,4452.6749
2010,8,1,0,29,20-29,College plus,White non-Hispanic,0,Professional services,1,3621.4267
2010,6,1,0,24,20-29,Some college,Black non-Hispanic,0,Professional services,1,4487.4745
2010,1,1,0,54,50-59,College plus,White non-Hispanic,0,Education/health,1,3117.2533
2010,8,1,1,21,20-29,Less than HS,White non-Hispanic,1,Business/repair services,1,4217.9568
2010,4,1,1,35,30-39,College plus,White non-Hispanic,1,Entertainment/hospitality,1,3411.0426
2010,1,0,1,49,40-49,Some college,Hispanic,0,Education/health,1,3773.515
2010,1,0,0,47,40-49,Some college,White non-Hispanic,1,Trade,1,3465.2963
2010,34,1,1,60,60+,College plus,White non-Hispanic,0,Education/health,1,3289.0608
2010,24,1,0,51,50-59,College plus,White non-Hispanic,1,Education/health,1,3165.8258
2010,1,0,0,63,60+,Some college,White non-Hispanic,1,Professional services,1,3462.9902
2010,1,0,0,36,30-39,HS diploma,White non-Hispanic,0,Construction,1,3329.7273
2010,1,0,1,31,30-39,College plus,White non-Hispanic,1,Education/health,1,3281.3354
2010,75,1,1,59,50-59,College plus,White non-Hispanic,1,Entertainment/hospitality,1,2875.1037
2010,12,1,1,67,60+,Some college,White non-Hispanic,0,Professional services,1,1884.4508
2010,1,0,1,26,20-29,College plus,White non-Hispanic,0,,1,1934.2632
2010,40,1,0,49,40-49,College plus,White non-Hispanic,1,Entertainment/hospitality,1,1686.9486
2010,1,1,1,66,60+,College plus,White non-Hispanic,1,,1,1446.3745
2010,2,1,1,22,20-29,HS diploma,White non-Hispanic,0,Business/repair services,1,2279.2908
2010,1,0,1,67,60+,Some college,White non-Hispanic,0,Construction,1,1767.9863
2010,4,1,1,26,20-29,College plus,White non-Hispanic,0,Education/health,1,1718.6984
2010,1,0,0,48,40-49,College plus,White non-Hispanic,1,Manufacturing,1,1900.938
2010,4,1,0,58,50-59,College plus,White non-Hispanic,0,Business/repair services,1,1720.3747
2010,1,0,1,45,40-49,College plus,Asian non-Hispanic,1,Manufacturing,1,1344.7894
2010,1,0,1,31,30-39,HS diploma,Black non-Hispanic,1,Education/health,1,1895.5437
2010,4,1,0,36,30-39,Some college,Black non-Hispanic,1,Trade,1,2709.8257
2010,13,1,0,31,30-39,HS diploma,White non-Hispanic,1,Professional services,1,1755.287
2010,1,0,1,60,60+,Some college,White non-Hispanic,0,Education/health,1,1889.7777
2010,4,1,0,77,60+,College plus,White non-Hispanic,0,Education/health,1,1650.5032
2010,1,0,1,66,60+,Some college,Hispanic,0,Education/health,1,1971.7957
2010,4,1,1,27,20-29,Some college,Asian non-Hispanic,0,Trade,1,735.4456
2010,1,0,1,55,50-59,Some college,Other/multiracial,0,Trade,1,461.338
2010,1,1,0,31,30-39,HS diploma,White non-Hispanic,0,Agriculture/mining,1,638.107
2010,5,1,0,31,30-39,HS diploma,Hispanic,0,Construction,1,1198.9335
2010,1,0,0,25,20-29,HS diploma,White non-Hispanic,0,Construction,1,675.309
2010,3,1,1,27,20-29,Some college,White non-Hispanic,0,Professional services,1,950.2854
2010,16,1,0,26,20-29,HS diploma,Hispanic,1,Professional services,1,1477.7854
2010,40,1,0,55,50-59,College plus,White non-Hispanic,1,Education/health,1,981.3548
2010,39,1,1,62,60+,College plus,White non-Hispanic,0,Business/repair services,1,1075.8972
2010,9,1,1,44,40-49,HS diploma,White non-Hispanic,0,Professional services,1,3152.7159
2010,104,1,0,54,50-59,HS diploma,Black non-Hispanic,0,Construction,1,2964.1765
2010,1,0,1,36,30-39,HS diploma,Hispanic,1,Manufacturing,1,2571.6039
2010,1,0,0,50,50-59,Some college,Hispanic,1,Finance/insurance/RE,1,3295.9166
2010,1,0,0,52,50-59,Less than HS,White non-Hispanic,1,Manufacturing,1,3863.6455
2010,3,1,1,56,50-59,College plus,White non-Hispanic,0,Professional services,1,2659.9547
2010,1,0,1,64,60+,Some college,White non-Hispanic,1,,1,3035.5403
2010,52,1,0,45,40-49,Some college,White non-Hispanic,0,Professional services,1,3165.0259
2010,1,0,0,28,20-29,HS diploma,Hispanic,0,,1,4765.6947
2010,12,1,0,49,40-49,College plus,White non-Hispanic,0,Business/repair services,1,3580.1544
2010,1,0,1,60,60+,Some college,Asian non-Hispanic,1,Entertainment/hospitality,1,2677.3939
2010,13,1,0,35,30-39,HS diploma,White non-Hispanic,0,Business/repair services,1,3550.901
2010,1,1,1,22,20-29,Some college,White non-Hispanic,0,Education/health,1,4192.2397
2010,13,1,0,54,50-59,College plus,White non-Hispanic,1,Construction,1,3627.827
2010,1,0,1,58,50-59,College plus,White non-Hispanic,1,,1,2672.26
2010,2,1,1,47,40-49,College plus,White non-Hispanic,0,Manufacturing,1,3574.1529
2010,104,1,1,30,30-39,Less than HS,Hispanic,0,,1,3341.761
2010,20,1,0,20,20-29,HS diploma,Hispanic,1,Professional services,1,3463.9252
2010,2,1,0,27,20-29,College plus,White non-Hispanic,1,Business/repair services,1,3528.444
2010,1,0,0,34,30-39,HS diploma,White non-Hispanic,0,Manufacturing,1,3291.3416
2010,1,0,0,52,50-59,HS diploma,White non-Hispanic,0,Trade,1,3184.1058
2010,1,0,1,34,30-39,Some college,Black non-Hispanic,0,Business/repair services,1,3077.7814
2010,1,0,0,53,50-59,College plus,Black non-Hispanic,1,Entertainment/hospitality,1,3252.6398
2010,5,1,0,44,40-49,HS diploma,White non-Hispanic,1,Public admin,1,2837.2152
2010,104,1,1,26,20-29,College plus,White non-Hispanic,1,Business/repair services,1,3679.6479
2010,12,1,1,54,50-59,Some college,White non-Hispanic,0,Education/health,1,3050.3703
2010,52,1,0,65,60+,HS diploma,White non-Hispanic,1,,1,2863.8364
2010,1,0,0,23,20-29,HS diploma,Other/multiracial,0,Manufacturing,1,4412.3542
2010,1,0,0,33,30-39,Some college,White non-Hispanic,0,Trade,1,3103.2315
2010,54,1,1,26,20-29,College plus,White non-Hispanic,1,Education/health,1,4588.8221
2010,1,0,0,33,30-39,Some college,White non-Hispanic,1,,1,6192.3505
2010,1,0,0,48,40-49,HS diploma,White non-Hispanic,1,Manufacturing,1,2651.2416
2010,52,1,1,39,30-39,HS diploma,White non-Hispanic,1,Business/repair services,1,3267.0107
2010,1,0,0,36,30-39,Some college,White non-Hispanic,0,Business/repair services,1,3144.4055
2010,1,0,0,30,30-39,HS diploma,White non-Hispanic,1,Construction,1,3103.2315
2010,1,0,0,73,60+,Less than HS,White non-Hispanic,0,Business/repair services,1,2618.5578
2010,4,1,0,58,50-59,HS diploma,White non-Hispanic,1,Education/health,1,1235.767
2010,1,0,1,60,60+,HS diploma,White non-Hispanic,0,Education/health,1,1654.4818
2010,12,1,0,49,40-49,Some college,White non-Hispanic,1,Business/repair services,1,1493.9232
2010,1,0,1,47,40-49,Some college,White non-Hispanic,1,Education/health,1,1292.1824
2010,2,1,1,27,20-29,HS diploma,Asian non-Hispanic,0,Professional services,1,1373.148
2010,1,0,1,26,20-29,Some college,White non-Hispanic,0,Business/repair services,1,1427.3741
2010,1,0,1,70,60+,College plus,White non-Hispanic,0,,1,1466.8092
2010,20,1,1,21,20-29,Some college,White non-Hispanic,1,Business/repair services,1,1779.0289
2010,4,1,1,27,20-29,Some college,White non-Hispanic,0,Business/repair services,1,1604.1965
2010,2,1,0,53,50-59,HS diploma,White non-Hispanic,0,,1,2025.9772
2010,20,1,0,40,40-49,College plus,Other/multiracial,1,Business/repair services,1,1292.8057
2010,1,0,1,27,20-29,College plus,White non-Hispanic,1,Construction,1,1693.2732
2010,12,1,0,24,20-29,Some college,White non-Hispanic,0,Professional services,1,1632.2893
2010,20,1,0,27,20-29,HS diploma,White non-Hispanic,0,Public admin,1,1672.2568
2010,52,1,0,32,30-39,HS diploma,Hispanic,1,Professional services,1,2408.37
2010,24,1,0,30,30-39,Some college,Black non-Hispanic,1,Manufacturing,1,3759.1534
2010,4,1,0,33,30-39,HS diploma,Black non-Hispanic,1,Manufacturing,1,3463.9332
2010,7,1,0,59,50-59,HS diploma,Hispanic,1,Professional services,1,4518.3809
2010,104,1,0,21,20-29,HS diploma,White non-Hispanic,0,Business/repair services,1,4110.977
2010,1,0,0,24,20-29,HS diploma,White non-Hispanic,0,Manufacturing,1,3355.9623
2010,4,1,1,26,20-29,College plus,White non-Hispanic,1,Professional services,1,4278.7552
2010,4,1,0,37,30-39,Some college,White non-Hispanic,1,Business/repair services,1,1716.9421
2010,1,0,0,33,30-39,Some college,White non-Hispanic,0,Business/repair services,1,2306.6241
2010,1,0,0,44,40-49,HS diploma,White non-Hispanic,0,Education/health,1,1870.712
2010,1,1,0,54,50-59,College plus,White non-Hispanic,0,Education/health,1,1629.314
2010,1,0,1,21,20-29,Some college,White non-Hispanic,0,,1,2101.3069
2010,1,1,0,37,30-39,Some college,White non-Hispanic,1,Business/repair services,1,1596.6492
2010,2,1,1,37,30-39,Some college,White non-Hispanic,1,Education/health,1,1715.6122
2010,104,1,0,51,50-59,HS diploma,White non-Hispanic,1,Construction,1,1904.9406
2010,1,0,0,22,20-29,Some college,Black non-Hispanic,0,Finance/insurance/RE,1,4013.8867
2010,1,0,1,43,40-49,Some college,Black non-Hispanic,0,Construction,1,2759.4578
2010,104,1,1,36,30-39,Less than HS,White non-Hispanic,0,Agriculture/mining,1,3254.3646
2010,8,1,0,53,50-59,HS diploma,Black non-Hispanic,0,Manufacturing,1,2216.5868
2010,1,0,0,25,20-29,HS diploma,White non-Hispanic,0,Business/repair services,1,3334.7385
2010,12,1,1,47,40-49,College plus,White non-Hispanic,1,Entertainment/hospitality,1,2706.8326
2010,13,1,1,41,40-49,College plus,White non-Hispanic,0,Trade,1,2448.8702
2010,24,1,1,43,40-49,HS diploma,White non-Hispanic,1,Education/health,1,2431.2058
2010,2,1,0,56,50-59,College plus,White non-Hispanic,1,,1,3392.2677
2010,26,1,1,63,60+,Some college,White non-Hispanic,1,Professional services,1,2682.9899
2010,1,0,0,33,30-39,College plus,White non-Hispanic,1,Education/health,1,2842.036
2010,1,0,0,58,50-59,Some college,White non-Hispanic,1,,1,2877.6068
2010,1,1,0,41,40-49,Some college,White non-Hispanic,0,Business/repair services,1,2628.4885
2010,12,1,0,57,50-59,College plus,White non-Hispanic,1,Education/health,1,2762.7663
2010,1,0,0,23,20-29,Less than HS,White non-Hispanic,0,,1,4453.6931
2010,45,1,0,51,50-59,Some college,White non-Hispanic,0,Professional services,1,2754.5566
2010,4,1,1,23,20-29,Some college,White non-Hispanic,0,Professional services,1,1041.3194
2010,1,0,0,50,50-59,Some college,White non-Hispanic,0,Construction,1,731.4691
2010,18,1,0,26,20-29,Some college,White non-Hispanic,0,Construction,1,742.9419
2010,4,1,1,21,20-29,Some college,White non-Hispanic,0,Professional services,1,1290.9647
2010,8,1,0,23,20-29,Less than HS,White non-Hispanic,0,Business/repair services,1,1222.5524
2010,3,1,0,29,20-29,HS diploma,White non-Hispanic,1,Construction,1,742.975
2010,20,1,0,33,30-39,HS diploma,White non-Hispanic,0,Manufacturing,1,733.3388
2010,4,1,1,36,30-39,Some college,White non-Hispanic,1,Professional services,1,781.4916
2010,1,1,1,39,30-39,College plus,White non-Hispanic,0,Public admin,1,798.1687
2010,30,1,0,31,30-39,College plus,White non-Hispanic,1,Manufacturing,1,1214.3009
2010,2,1,1,51,50-59,Some college,White non-Hispanic,1,Manufacturing,1,1397.6971
2010,1,0,1,25,20-29,Some college,White non-Hispanic,0,Business/repair services,1,1575.7002
2010,2,1,1,52,50-59,Some college,White non-Hispanic,1,Education/health,1,1273.992
2010,1,0,1,68,60+,HS diploma,White non-Hispanic,0,Business/repair services,1,1283.0287
2010,2,1,0,23,20-29,Some college,Hispanic,1,Education/health,1,1480.7365
2010,19,1,0,52,50-59,College plus,White non-Hispanic,0,Business/repair services,1,1078.8468
2010,1,0,0,67,60+,Some college,White non-Hispanic,1,Education/health,1,929.7645
2010,1,0,0,55,50-59,Some college,White non-Hispanic,0,Education/health,1,1419.0075
2010,2,1,1,52,50-59,HS diploma,White non-Hispanic,1,Business/repair services,1,1206.6693
2010,1,0,0,22,20-29,Some college,White non-Hispanic,0,Education/health,1,563.8829
2010,15,1,0,30,30-39,Some college,White non-Hispanic,1,Professional services,1,439.9853
2010,8,1,0,46,40-49,HS diploma,White non-Hispanic,1,Trade,1,475.8376
2010,16,1,0,35,30-39,Some college,White non-Hispanic,1,Business/repair services,1,345.9053
2010,4,1,1,33,30-39,Less than HS,White non-Hispanic,1,Education/health,1,1746.495
2010,3,1,0,45,40-49,HS diploma,White non-Hispanic,0,Business/repair services,1,2427.524
2010,1,0,0,30,30-39,Some college,Black non-Hispanic,1,Professional services,1,2467.1491
2010,1,0,1,64,60+,Less than HS,Black non-Hispanic,1,,1,2095.8013
2010,4,1,1,55,50-59,Some college,White non-Hispanic,0,Agriculture/mining,1,2183.5974
2010,1,0,1,36,30-39,Some college,White non-Hispanic,0,,1,2346.0865
2010,52,1,1,31,30-39,HS diploma,White non-Hispanic,0,Professional services,1,3280.6471
2010,104,1,0,32,30-39,Some college,Other/multiracial,1,Professional services,1,2223.8788
2010,1,0,1,32,30-39,Some college,White non-Hispanic,1,,1,2003.8381
2010,1,0,0,49,40-49,Some college,White non-Hispanic,1,,1,2723.019
2010,8,1,0,26,20-29,College plus,White non-Hispanic,0,Agriculture/mining,1,305.8303
2010,12,1,0,23,20-29,Some college,White non-Hispanic,0,Construction,1,370.8692
2010,1,1,1,22,20-29,Some college,White non-Hispanic,1,Finance/insurance/RE,1,411.1152
2010,1,0,0,54,50-59,Less than HS,White non-Hispanic,1,Manufacturing,1,388.0199
2010,1,1,0,38,30-39,Some college,White non-Hispanic,1,Construction,1,356.0335
2010,1,0,1,33,30-39,Less than HS,Hispanic,0,Education/health,1,4599.3625
2010,1,0,0,57,50-59,Less than HS,Hispanic,0,Manufacturing,1,3628.3755
2010,1,0,0,27,20-29,College plus,Black non-Hispanic,0,Business/repair services,1,6005.8736
2010,9,1,0,31,30-39,Less than HS,Hispanic,1,Construction,1,4120.795
2010,40,1,0,21,20-29,Some college,White non-Hispanic,0,,1,5413.6735
2010,32,1,1,47,40-49,Some college,Black non-Hispanic,0,Education/health,1,3057.2167
2010,12,1,0,35,30-39,Some college,Hispanic,1,Public admin,1,4419.881
2010,44,1,0,52,50-59,HS diploma,White non-Hispanic,0,Construction,1,3619.4702
2010,1,0,0,29,20-29,Less than HS,Hispanic,1,Manufacturing,1,4977.4723
2010,8,1,0,36,30-39,Some college,Hispanic,0,Construction,1,4757.7988
2010,104,1,1,22,20-29,Some college,Black non-Hispanic,0,Education/health,1,4069.543
2010,2,1,0,37,30-39,Some college,Other/multiracial,1,Trade,1,3919.6476
2010,3,1,0,36,30-39,College plus,Hispanic,1,Finance/insurance/RE,1,4198.0577
2010,6,1,1,46,40-49,Some college,White non-Hispanic,1,Professional services,1,3527.6575
2010,1,1,0,33,30-39,Some college,Asian non-Hispanic,1,Education/health,1,4197.9377
2010,20,1,0,38,30-39,HS diploma,Hispanic,0,Business/repair services,1,3419.0761
2010,1,0,0,45,40-49,Some college,Hispanic,0,Construction,1,3628.6149
2010,1,1,0,24,20-29,HS diploma,Black non-Hispanic,1,Manufacturing,1,5174.8013
2010,32,1,1,36,30-39,College plus,Hispanic,0,Trade,1,2753.5957
2010,1,0,1,64,60+,College plus,Asian non-Hispanic,0,,1,3688.299
2010,1,0,0,44,40-49,Some college,White non-Hispanic,1,,1,2042.7566
2010,4,1,0,41,40-49,HS diploma,White non-Hispanic,1,Business/repair services,1,1781.0672
2010,6,1,1,30,30-39,College plus,White non-Hispanic,0,Professional services,1,3039.9392
2010,3,1,0,28,20-29,HS diploma,White non-Hispanic,1,Construction,1,3519.3849
2010,26,1,0,36,30-39,College plus,White non-Hispanic,1,Construction,1,3274.1831
2010,1,0,1,57,50-59,College plus,White non-Hispanic,0,Education/health,1,3048.5932
2010,4,1,1,25,20-29,College plus,White non-Hispanic,0,Education/health,1,3589.314
2010,13,1,1,27,20-29,HS diploma,White non-Hispanic,0,Entertainment/hospitality,1,3836.2036
2010,52,1,1,51,50-59,HS diploma,White non-Hispanic,1,Education/health,1,2667.4778
2010,4,1,1,27,20-29,Less than HS,White non-Hispanic,0,Education/health,1,3269.7907
2010,13,1,1,35,30-39,Some college,White non-Hispanic,0,Education/health,1,3031.0256
2010,104,1,1,70,60+,College plus,White non-Hispanic,1,,1,1867.4154
2010,1,0,0,58,50-59,College plus,White non-Hispanic,1,,1,2186.6585
2010,12,1,0,50,50-59,Some college,White non-Hispanic,1,Trade,1,2112.9947
2010,2,1,1,44,40-49,HS diploma,White non-Hispanic,1,Manufacturing,1,2135.7261
2010,12,1,1,58,50-59,Some college,White non-Hispanic,1,Education/health,1,2685.8245
2010,42,1,0,27,20-29,Some college,White non-Hispanic,0,Entertainment/hospitality,1,2803.2559
2010,50,1,0,22,20-29,HS diploma,White non-Hispanic,0,Business/repair services,1,3086.8722
2010,1,1,0,46,40-49,College plus,White non-Hispanic,1,Professional services,1,1959.5213
2010,1,0,0,66,60+,Less than HS,White non-Hispanic,1,,1,230.7837
2010,1,0,0,37,30-39,Some college,Other/multiracial,0,Construction,1,329.9389
2010,2,1,0,47,40-49,Some college,White non-Hispanic,0,Finance/insurance/RE,1,284.3938
2010,1,0,1,41,40-49,Some college,White non-Hispanic,1,,1,357.8876
2010,1,0,1,58,50-59,Some college,White non-Hispanic,1,Finance/insurance/RE,1,1516.0431
2010,6,1,1,29,20-29,Some college,Hispanic,1,Education/health,1,1664.3538
2010,44,1,1,49,40-49,Some college,White non-Hispanic,1,Professional services,1,1942.2441
2010,40,1,0,25,20-29,Some college,White non-Hispanic,0,Business/repair services,1,1770.0503
2010,1,0,0,48,40-49,Less than HS,White non-Hispanic,1,Manufacturing,1,1883.5914
2010,8,1,0,20,20-29,Some college,White non-Hispanic,0,Construction,1,2443.1542
2010,16,1,0,38,30-39,College plus,White non-Hispanic,0,Professional services,1,1955.8524
2010,8,1,0,40,40-49,HS diploma,Other/multiracial,1,Trade,1,1728.2751
2010,1,0,0,58,50-59,HS diploma,White non-Hispanic,1,Manufacturing,1,1741.7682
2010,52,1,0,28,20-29,HS diploma,White non-Hispanic,0,Manufacturing,1,1748.3255
2010,3,1,0,44,40-49,HS diploma,White non-Hispanic,1,Construction,1,1751.6391
2010,1,0,0,47,40-49,Some college,White non-Hispanic,1,Construction,1,1594.9079
2010,1,0,0,49,40-49,Some college,White non-Hispanic,0,Construction,1,1883.5914
2010,1,0,1,53,50-59,HS diploma,White non-Hispanic,1,Trade,1,1624.0373
2010,20,1,1,58,50-59,HS diploma,White non-Hispanic,1,Manufacturing,1,1799.8545
2010,2,1,1,37,30-39,College plus,White non-Hispanic,0,Education/health,1,1810.523
2010,1,1,1,43,40-49,Less than HS,White non-Hispanic,1,Entertainment/hospitality,1,1732.4049
2010,1,0,0,30,30-39,Some college,White non-Hispanic,0,Construction,1,1644.4441
2010,1,0,0,53,50-59,HS diploma,White non-Hispanic,0,Construction,1,1448.0518
2010,2,1,1,47,40-49,Some college,White non-Hispanic,0,Education/health,1,1453.0412
2010,1,0,1,65,60+,College plus,White non-Hispanic,0,Business/repair services,1,1259.7424
2010,1,0,0,47,40-49,College plus,White non-Hispanic,0,,1,1583.3591
2010,8,1,1,29,20-29,Some college,White non-Hispanic,0,Business/repair services,1,1339.0858
2010,1,0,1,52,50-59,Less than HS,White non-Hispanic,0,Business/repair services,1,1235.9973
2010,52,1,1,27,20-29,College plus,White non-Hispanic,0,Professional services,1,1295.206
2010,1,0,1,25,20-29,Some college,White non-Hispanic,0,Education/health,1,1524.7499
2010,20,1,0,38,30-39,College plus,Black non-Hispanic,1,Business/repair services,1,1506.8623
2010,20,1,1,49,40-49,Some college,White non-Hispanic,1,Entertainment/hospitality,1,1432.4696
2010,5,1,1,36,30-39,College plus,White non-Hispanic,0,Education/health,1,1797.9558
2010,4,1,0,41,40-49,Less than HS,Hispanic,1,Professional services,1,2477.3872
2010,35,1,1,40,40-49,College plus,White non-Hispanic,0,Education/health,1,1766.595
2010,1,0,0,25,20-29,HS diploma,White non-Hispanic,1,,1,2500.7451
2010,1,0,0,24,20-29,HS diploma,White non-Hispanic,0,Business/repair services,1,2111.0242
2010,1,1,0,31,30-39,Some college,White non-Hispanic,1,Manufacturing,1,1729.3437
2010,6,1,1,38,30-39,Some college,White non-Hispanic,1,Education/health,1,1351.3227
2010,14,1,1,48,40-49,HS diploma,White non-Hispanic,1,Education/health,1,1906.0266
2010,8,1,0,36,30-39,HS diploma,White non-Hispanic,0,Construction,1,2748.8665
2010,1,0,1,60,60+,College plus,White non-Hispanic,1,Education/health,1,3298.8282
2010,20,1,1,42,40-49,HS diploma,White non-Hispanic,1,Agriculture/mining,1,834.8871
2010,1,0,0,50,50-59,HS diploma,White non-Hispanic,1,Education/health,1,1500.5456
2010,1,0,0,40,40-49,Less than HS,Hispanic,1,Construction,1,1417.5303
2010,1,0,1,27,20-29,HS diploma,Black non-Hispanic,0,Trade,1,1815.2123
